sample_id,language,smell_type,project_name,project_path,location,metric_value,evidence,reported_occurrence_count,listed_occurrence_count,group_occurrences,test_status,test_file,test_command,test_coverage,test_commit
63,java,mysterious_name,Stirling-PDF-v2.1.5,/opt/projects/Stirling-PDF-v2.1.5,app/proprietary/src/main/java/stirling/software/proprietary/audit/AuditUtils.java:201,1.0,param=obj; reason=low_info_name; label_strength=medium_tp; replacement_source=java_mysterious_name_strict_candidates_20260529_1315,1,1,"{""file"": ""app/proprietary/src/main/java/stirling/software/proprietary/audit/AuditUtils.java"", ""class"": ""AuditUtils"", ""method"": ""safeToString(Object obj, int maxLength)"", ""begin_line"": ""201"", ""end_line"": ""201""}",PASS_GE80,app/proprietary/src/test/java/stirling/software/proprietary/audit/AuditUtilsCoverageBoost_ESTest.java,./gradlew -PnoSpotless :proprietary:cleanTest :proprietary:test --tests stirling.software.proprietary.audit.AuditUtilsCoverageBoost_ESTest --no-build-cache --no-daemon,92.9,bc351d8a349a
64,java,mysterious_name,Stirling-PDF-v2.1.5,/opt/projects/Stirling-PDF-v2.1.5,app/proprietary/src/main/java/stirling/software/proprietary/security/controller/api/AdminSettingsController.java:639,1.0,param=obj; reason=low_info_name; label_strength=medium_tp; replacement_source=java_mysterious_name_strict_candidates_20260529_1315,1,1,"{""file"": ""app/proprietary/src/main/java/stirling/software/proprietary/security/controller/api/AdminSettingsController.java"", ""class"": ""AdminSettingsController"", ""method"": ""getNestedProperty(Object obj, String propertyPath, int depth)"", ""begin_line"": ""639"", ""end_line"": ""639""}",PASS_GE80,app/proprietary/src/test/java/stirling/software/proprietary/security/controller/api/AdminSettingsControllerCoverageBoost_ESTest.java;app/proprietary/src/test/java/stirling/software/proprietary/security/controller/api/EmailControllerTest.java,./gradlew -PnoSpotless :proprietary:cleanTest :proprietary:test --tests stirling.software.proprietary.security.controller.api.AdminSettingsControllerCoverageBoost_ESTest --tests stirling.software.proprietary.security.controller.api.EmailControllerTest --no-build-cache --no-daemon,80.0,bc351d8a349a
65,java,mysterious_name,canal-1.1.8,/opt/projects/canal-1.1.8,client-adapter/hbase/src/main/java/com/alibaba/otter/canal/client/adapter/hbase/service/HbaseSyncService.java:419,1.0,local=obj; reason=low_info_name; label_strength=medium_tp; replacement_source=java_mysterious_name_strict_candidates_20260529_1315,1,1,"{""file"": ""client-adapter/hbase/src/main/java/com/alibaba/otter/canal/client/adapter/hbase/service/HbaseSyncService.java"", ""class"": ""HbaseSyncService"", ""method"": ""getRowKeys(String[] rowKeyColumns, Map<String, Object> data)"", ""begin_line"": ""419"", ""end_line"": ""419""}",PASS_GE80,client-adapter/hbase/src/test/java/com/alibaba/otter/canal/client/adapter/hbase/service/HbaseSyncServiceCoverageBoostTest.java;client-adapter/hbase/src/test/java/com/alibaba/otter/canal/client/adapter/hbase/service/HbaseSyncServiceCoverageBoost_ESTest.java,"mvn -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dspotless.apply.skip=true -Dpmd.skip=true -Djacoco.skip=true -pl client-adapter/hbase -am -Dtest=HbaseSyncServiceCoverageBoostTest,HbaseSyncServiceCoverageBoost_ESTest -Dmaven.test.skip=false -DskipITs -DfailIfNoTests=false -Dsurefire.failIfNoSpecifiedTests=false test -DcloseTestReports=false",100.0,60d4ee828f89
66,java,mysterious_name,canal-1.1.8,/opt/projects/canal-1.1.8,client-adapter/hbase/src/main/java/com/alibaba/otter/canal/client/adapter/hbase/support/TypeUtil.java:19,1.0,param=obj; reason=low_info_name; label_strength=medium_tp; replacement_source=java_mysterious_name_strict_candidates_20260529_1315,1,1,"{""file"": ""client-adapter/hbase/src/main/java/com/alibaba/otter/canal/client/adapter/hbase/support/TypeUtil.java"", ""class"": ""TypeUtil"", ""method"": ""toBytes(Object obj)"", ""begin_line"": ""19"", ""end_line"": ""19""}",PASS_GE80,client-adapter/hbase/src/test/java/com/alibaba/otter/canal/client/adapter/hbase/support/TypeUtilCoverageBoostTest.java;client-adapter/hbase/src/test/java/com/alibaba/otter/canal/client/adapter/hbase/support/TypeUtilCoverageBoost_ESTest.java;client-adapter/hbase/src/test/java/com/alibaba/otter/canal/client/adapter/hbase/support/TypeUtilTest.java,"mvn -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dspotless.apply.skip=true -Dpmd.skip=true -Djacoco.skip=true -pl client-adapter/hbase -am -Dtest=TypeUtilCoverageBoostTest,TypeUtilCoverageBoost_ESTest,TypeUtilTest -Dmaven.test.skip=false -DskipITs -DfailIfNoTests=false -Dsurefire.failIfNoSpecifiedTests=false test -DcloseTestReports=false",100.0,60d4ee828f89
67,java,mysterious_name,canal-1.1.8,/opt/projects/canal-1.1.8,common/src/main/java/com/alibaba/otter/canal/common/utils/JsonUtils.java:34,1.0,param=obj; reason=low_info_name; label_strength=medium_tp; replacement_source=java_mysterious_name_strict_candidates_20260529_1315,1,1,"{""file"": ""common/src/main/java/com/alibaba/otter/canal/common/utils/JsonUtils.java"", ""class"": ""JsonUtils"", ""method"": ""marshalToByte(Object obj)"", ""begin_line"": ""34"", ""end_line"": ""34""}",PASS_GE80,common/src/test/java/com/alibaba/otter/canal/common/JsonUtilsCoverageBoostTest.java;common/src/test/java/com/alibaba/otter/canal/common/JsonUtilsCoverageBoost_ESTest.java;common/src/test/java/com/alibaba/otter/canal/common/JsonUtilsTest.java,"mvn -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dspotless.apply.skip=true -Dpmd.skip=true -Djacoco.skip=true -pl common -am -Dtest=JsonUtilsCoverageBoostTest,JsonUtilsCoverageBoost_ESTest,JsonUtilsTest -Dmaven.test.skip=false -DskipITs -DfailIfNoTests=false -Dsurefire.failIfNoSpecifiedTests=false test -DcloseTestReports=false",100.0,60d4ee828f89
68,java,mysterious_name,canal-1.1.8,/opt/projects/canal-1.1.8,common/src/main/java/com/alibaba/otter/canal/common/utils/JsonUtils.java:38,1.0,param=obj; reason=low_info_name; label_strength=medium_tp; replacement_source=java_mysterious_name_strict_candidates_20260529_1315,1,1,"{""file"": ""common/src/main/java/com/alibaba/otter/canal/common/utils/JsonUtils.java"", ""class"": ""JsonUtils"", ""method"": ""marshalToByte(Object obj, JSONWriter.Feature... features)"", ""begin_line"": ""38"", ""end_line"": ""38""}",PASS_GE80,common/src/test/java/com/alibaba/otter/canal/common/JsonUtilsCoverageBoostTest.java;common/src/test/java/com/alibaba/otter/canal/common/JsonUtilsCoverageBoost_ESTest.java;common/src/test/java/com/alibaba/otter/canal/common/JsonUtilsTest.java,"mvn -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dspotless.apply.skip=true -Dpmd.skip=true -Djacoco.skip=true -pl common -am -Dtest=JsonUtilsCoverageBoostTest,JsonUtilsCoverageBoost_ESTest,JsonUtilsTest -Dmaven.test.skip=false -DskipITs -DfailIfNoTests=false -Dsurefire.failIfNoSpecifiedTests=false test -DcloseTestReports=false",100.0,60d4ee828f89
69,java,mysterious_name,canal-1.1.8,/opt/projects/canal-1.1.8,common/src/main/java/com/alibaba/otter/canal/common/utils/JsonUtils.java:50,1.0,param=obj; reason=low_info_name; label_strength=medium_tp; replacement_source=java_mysterious_name_strict_candidates_20260529_1315,1,1,"{""file"": ""common/src/main/java/com/alibaba/otter/canal/common/utils/JsonUtils.java"", ""class"": ""JsonUtils"", ""method"": ""marshalToString(Object obj)"", ""begin_line"": ""50"", ""end_line"": ""50""}",PASS_GE80,common/src/test/java/com/alibaba/otter/canal/common/JsonUtilsCoverageBoostTest.java;common/src/test/java/com/alibaba/otter/canal/common/JsonUtilsCoverageBoost_ESTest.java;common/src/test/java/com/alibaba/otter/canal/common/JsonUtilsTest.java,"mvn -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dspotless.apply.skip=true -Dpmd.skip=true -Djacoco.skip=true -pl common -am -Dtest=JsonUtilsCoverageBoostTest,JsonUtilsCoverageBoost_ESTest,JsonUtilsTest -Dmaven.test.skip=false -DskipITs -DfailIfNoTests=false -Dsurefire.failIfNoSpecifiedTests=false test -DcloseTestReports=false",100.0,60d4ee828f89
70,java,mysterious_name,canal-1.1.8,/opt/projects/canal-1.1.8,common/src/main/java/com/alibaba/otter/canal/common/utils/JsonUtils.java:54,1.0,param=obj; reason=low_info_name; label_strength=medium_tp; replacement_source=java_mysterious_name_strict_candidates_20260529_1315,1,1,"{""file"": ""common/src/main/java/com/alibaba/otter/canal/common/utils/JsonUtils.java"", ""class"": ""JsonUtils"", ""method"": ""marshalToString(Object obj, JSONWriter.Feature... features)"", ""begin_line"": ""54"", ""end_line"": ""54""}",PASS_GE80,common/src/test/java/com/alibaba/otter/canal/common/JsonUtilsCoverageBoostTest.java;common/src/test/java/com/alibaba/otter/canal/common/JsonUtilsCoverageBoost_ESTest.java;common/src/test/java/com/alibaba/otter/canal/common/JsonUtilsTest.java,"mvn -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dspotless.apply.skip=true -Dpmd.skip=true -Djacoco.skip=true -pl common -am -Dtest=JsonUtilsCoverageBoostTest,JsonUtilsCoverageBoost_ESTest,JsonUtilsTest -Dmaven.test.skip=false -DskipITs -DfailIfNoTests=false -Dsurefire.failIfNoSpecifiedTests=false test -DcloseTestReports=false",100.0,60d4ee828f89
71,java,mysterious_name,canal-1.1.8,/opt/projects/canal-1.1.8,dbsync/src/main/java/com/taobao/tddl/dbsync/binlog/DirectLogFetcher.java:118,1.0,param=obj; reason=low_info_name; label_strength=medium_tp; replacement_source=java_mysterious_name_strict_candidates_20260529_1315,1,1,"{""file"": ""dbsync/src/main/java/com/taobao/tddl/dbsync/binlog/DirectLogFetcher.java"", ""class"": ""DirectLogFetcher"", ""method"": ""invokeMethod(Object obj, Class<?> objClazz, String name)"", ""begin_line"": ""118"", ""end_line"": ""118""}",PASS_GE80,dbsync/src/test/java/com/taobao/tddl/dbsync/binlog/DirectLogFetcherCoverageBoostTest.java;dbsync/src/test/java/com/taobao/tddl/dbsync/binlog/DirectLogFetcherCoverageBoost_ESTest.java;dbsync/src/test/java/com/taobao/tddl/dbsync/binlog/DirectLogFetcherTest.java;parse/src/test/java/com/alibaba/otter/canal/parse/DirectLogFetcherTest.java,"mvn -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dspotless.apply.skip=true -Dpmd.skip=true -Djacoco.skip=true -pl dbsync,parse -am -Dtest=DirectLogFetcherCoverageBoostTest,DirectLogFetcherCoverageBoost_ESTest,DirectLogFetcherTest -Dmaven.test.skip=false -DskipITs -DfailIfNoTests=false -Dsurefire.failIfNoSpecifiedTests=false test -DcloseTestReports=false",100.0,60d4ee828f89
72,java,mysterious_name,canal-1.1.8,/opt/projects/canal-1.1.8,dbsync/src/main/java/com/taobao/tddl/dbsync/binlog/DirectLogFetcher.java:132,1.0,param=obj; reason=low_info_name; label_strength=medium_tp; replacement_source=java_mysterious_name_strict_candidates_20260529_1315,1,1,"{""file"": ""dbsync/src/main/java/com/taobao/tddl/dbsync/binlog/DirectLogFetcher.java"", ""class"": ""DirectLogFetcher"", ""method"": ""getDeclaredField(Object obj, Class<?> objClazz, String name)"", ""begin_line"": ""132"", ""end_line"": ""132""}",TEST_PRESENT_BELOW80,dbsync/src/test/java/com/taobao/tddl/dbsync/binlog/DirectLogFetcherCoverageBoost_ESTest.java,mvn -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dspotless.apply.skip=true -Dpmd.skip=true -Djacoco.skip=true -pl dbsync -am -Dtest=DirectLogFetcherCoverageBoost_ESTest -Dmaven.test.skip=false -DskipITs -DfailIfNoTests=false -Dsurefire.failIfNoSpecifiedTests=false test -DcloseTestReports=false,71.4,60d4ee828f89
73,java,mysterious_name,canal-1.1.8,/opt/projects/canal-1.1.8,dbsync/src/main/java/com/taobao/tddl/dbsync/binlog/LogPosition.java:94,1.0,param=obj; reason=low_info_name; label_strength=medium_tp; replacement_source=java_mysterious_name_strict_candidates_20260529_1315,1,1,"{""file"": ""dbsync/src/main/java/com/taobao/tddl/dbsync/binlog/LogPosition.java"", ""class"": ""LogPosition"", ""method"": ""equals(Object obj)"", ""begin_line"": ""94"", ""end_line"": ""94""}",PASS_GE80,dbsync/src/test/java/com/taobao/tddl/dbsync/binlog/LogPositionCoverageBackfillRemainingTest.java,mvn -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dspotless.apply.skip=true -Dpmd.skip=true -Djacoco.skip=false -pl dbsync -am -Dtest=LogPositionCoverageBackfillRemainingTest -Dmaven.test.skip=false -DskipITs -DfailIfNoTests=false -Dsurefire.failIfNoSpecifiedTests=false test -DcloseTestReports=false,100.0,e7fd9fd39fdc
74,java,mysterious_name,canal-1.1.8,/opt/projects/canal-1.1.8,parse/src/main/java/com/alibaba/otter/canal/parse/support/AuthenticationInfo.java:127,1.0,param=obj; reason=low_info_name; label_strength=medium_tp; replacement_source=java_mysterious_name_strict_candidates_20260529_1315,1,1,"{""file"": ""parse/src/main/java/com/alibaba/otter/canal/parse/support/AuthenticationInfo.java"", ""class"": ""AuthenticationInfo"", ""method"": ""equals(Object obj)"", ""begin_line"": ""127"", ""end_line"": ""127""}",PASS_GE80,parse/src/test/java/com/alibaba/otter/canal/parse/support/AuthenticationInfoCoverageBackfillRemainingTest.java,mvn -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dspotless.apply.skip=true -Dpmd.skip=true -Djacoco.skip=false -pl parse -am -Dtest=AuthenticationInfoCoverageBackfillRemainingTest -Dmaven.test.skip=false -DskipITs -DfailIfNoTests=false -Dsurefire.failIfNoSpecifiedTests=false test -DcloseTestReports=false,85.7,e7fd9fd39fdc
75,java,mysterious_name,canal-1.1.8,/opt/projects/canal-1.1.8,protocol/src/main/java/com/alibaba/otter/canal/protocol/ClientIdentity.java:81,1.0,param=obj; reason=low_info_name; label_strength=medium_tp; replacement_source=java_mysterious_name_strict_candidates_20260529_1315,1,1,"{""file"": ""protocol/src/main/java/com/alibaba/otter/canal/protocol/ClientIdentity.java"", ""class"": ""ClientIdentity"", ""method"": ""equals(Object obj)"", ""begin_line"": ""81"", ""end_line"": ""81""}",PASS_GE80,protocol/src/test/java/com/alibaba/otter/canal/protocol/ProtocolCoverageBackfillRemainingTest.java,mvn -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dspotless.apply.skip=true -Dpmd.skip=true -Djacoco.skip=false -pl protocol -am -Dtest=ProtocolCoverageBackfillRemainingTest -Dmaven.test.skip=false -DskipITs -DfailIfNoTests=false -Dsurefire.failIfNoSpecifiedTests=false test -DcloseTestReports=false,93.3,e7fd9fd39fdc
76,java,mysterious_name,canal-1.1.8,/opt/projects/canal-1.1.8,protocol/src/main/java/com/alibaba/otter/canal/protocol/position/EntryPosition.java:97,1.0,param=obj; reason=low_info_name; label_strength=medium_tp; replacement_source=java_mysterious_name_strict_candidates_20260529_1315,1,1,"{""file"": ""protocol/src/main/java/com/alibaba/otter/canal/protocol/position/EntryPosition.java"", ""class"": ""EntryPosition"", ""method"": ""equals(Object obj)"", ""begin_line"": ""97"", ""end_line"": ""97""}",PASS_GE80,protocol/src/test/java/com/alibaba/otter/canal/protocol/ProtocolCoverageBackfillRemainingTest.java,mvn -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dspotless.apply.skip=true -Dpmd.skip=true -Djacoco.skip=false -pl protocol -am -Dtest=ProtocolCoverageBackfillRemainingTest -Dmaven.test.skip=false -DskipITs -DfailIfNoTests=false -Dsurefire.failIfNoSpecifiedTests=false test -DcloseTestReports=false,82.6,e7fd9fd39fdc
77,java,mysterious_name,canal-1.1.8,/opt/projects/canal-1.1.8,protocol/src/main/java/com/alibaba/otter/canal/protocol/position/LogIdentity.java:58,1.0,param=obj; reason=low_info_name; label_strength=medium_tp; replacement_source=java_mysterious_name_strict_candidates_20260529_1315,1,1,"{""file"": ""protocol/src/main/java/com/alibaba/otter/canal/protocol/position/LogIdentity.java"", ""class"": ""LogIdentity"", ""method"": ""equals(Object obj)"", ""begin_line"": ""58"", ""end_line"": ""58""}",PASS_GE80,protocol/src/test/java/com/alibaba/otter/canal/protocol/ProtocolCoverageBackfillRemainingTest.java,mvn -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dspotless.apply.skip=true -Dpmd.skip=true -Djacoco.skip=false -pl protocol -am -Dtest=ProtocolCoverageBackfillRemainingTest -Dmaven.test.skip=false -DskipITs -DfailIfNoTests=false -Dsurefire.failIfNoSpecifiedTests=false test -DcloseTestReports=false,81.8,e7fd9fd39fdc
78,java,mysterious_name,canal-1.1.8,/opt/projects/canal-1.1.8,protocol/src/main/java/com/alibaba/otter/canal/protocol/position/LogPosition.java:41,1.0,param=obj; reason=low_info_name; label_strength=medium_tp; replacement_source=java_mysterious_name_strict_candidates_20260529_1315,1,1,"{""file"": ""protocol/src/main/java/com/alibaba/otter/canal/protocol/position/LogPosition.java"", ""class"": ""LogPosition"", ""method"": ""equals(Object obj)"", ""begin_line"": ""41"", ""end_line"": ""41""}",PASS_GE80,protocol/src/test/java/com/alibaba/otter/canal/protocol/ProtocolCoverageBackfillRemainingTest.java,mvn -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dspotless.apply.skip=true -Dpmd.skip=true -Djacoco.skip=false -pl protocol -am -Dtest=ProtocolCoverageBackfillRemainingTest -Dmaven.test.skip=false -DskipITs -DfailIfNoTests=false -Dsurefire.failIfNoSpecifiedTests=false test -DcloseTestReports=false,88.9,e7fd9fd39fdc
79,java,mysterious_name,canal-1.1.8,/opt/projects/canal-1.1.8,protocol/src/main/java/com/alibaba/otter/canal/protocol/position/PositionRange.java:81,1.0,param=obj; reason=low_info_name; label_strength=medium_tp; replacement_source=java_mysterious_name_strict_candidates_20260529_1315,1,1,"{""file"": ""protocol/src/main/java/com/alibaba/otter/canal/protocol/position/PositionRange.java"", ""class"": ""PositionRange"", ""method"": ""equals(Object obj)"", ""begin_line"": ""81"", ""end_line"": ""81""}",PASS_GE80,protocol/src/test/java/com/alibaba/otter/canal/protocol/ProtocolCoverageBackfillRemainingTest.java,mvn -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dspotless.apply.skip=true -Dpmd.skip=true -Djacoco.skip=false -pl protocol -am -Dtest=ProtocolCoverageBackfillRemainingTest -Dmaven.test.skip=false -DskipITs -DfailIfNoTests=false -Dsurefire.failIfNoSpecifiedTests=false test -DcloseTestReports=false,87.0,e7fd9fd39fdc
80,java,mysterious_name,canal-1.1.8,/opt/projects/canal-1.1.8,protocol/src/main/java/com/alibaba/otter/canal/protocol/position/TimePosition.java:35,1.0,param=obj; reason=low_info_name; label_strength=medium_tp; replacement_source=java_mysterious_name_strict_candidates_20260529_1315,1,1,"{""file"": ""protocol/src/main/java/com/alibaba/otter/canal/protocol/position/TimePosition.java"", ""class"": ""TimePosition"", ""method"": ""equals(Object obj)"", ""begin_line"": ""35"", ""end_line"": ""35""}",PASS_GE80,protocol/src/test/java/com/alibaba/otter/canal/protocol/ProtocolCoverageBackfillRemainingTest.java,mvn -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dspotless.apply.skip=true -Dpmd.skip=true -Djacoco.skip=false -pl protocol -am -Dtest=ProtocolCoverageBackfillRemainingTest -Dmaven.test.skip=false -DskipITs -DfailIfNoTests=false -Dsurefire.failIfNoSpecifiedTests=false test -DcloseTestReports=false,92.3,60d4ee828f89
81,java,mysterious_name,commons-lang-3.20.0,/opt/projects/commons-lang-3.20.0,src/main/java/org/apache/commons/lang3/CharRange.java:280,1.0,param=obj; reason=low_info_name; label_strength=medium_tp; replacement_source=java_mysterious_name_strict_candidates_20260529_1315,1,1,"{""file"": ""src/main/java/org/apache/commons/lang3/CharRange.java"", ""class"": ""CharRange"", ""method"": ""equals(final Object obj)"", ""begin_line"": ""280"", ""end_line"": ""280""}",PASS_GE80,src/test/java/org/apache/commons/lang3/CharRangeTest.java,mvn -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dspotless.apply.skip=true -Dpmd.skip=true -Drat.skip=true -Dtest=CharRangeTest -DfailIfNoTests=false -Dsurefire.failIfNoSpecifiedTests=false test,83.3,0378b992b4bf
82,java,mysterious_name,commons-lang-3.20.0,/opt/projects/commons-lang-3.20.0,src/main/java/org/apache/commons/lang3/CharSet.java:239,1.0,param=obj; reason=low_info_name; label_strength=medium_tp; replacement_source=java_mysterious_name_strict_candidates_20260529_1315,1,1,"{""file"": ""src/main/java/org/apache/commons/lang3/CharSet.java"", ""class"": ""CharSet"", ""method"": ""equals(final Object obj)"", ""begin_line"": ""239"", ""end_line"": ""239""}",PASS_GE80,src/test/java/org/apache/commons/lang3/CharSetTest.java,mvn -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dspotless.apply.skip=true -Dpmd.skip=true -Drat.skip=true -Dtest=CharSetTest -DfailIfNoTests=false -Dsurefire.failIfNoSpecifiedTests=false test,83.3,0378b992b4bf
83,java,mysterious_name,commons-lang-3.20.0,/opt/projects/commons-lang-3.20.0,src/main/java/org/apache/commons/lang3/ObjectUtils.java:232,1.0,param=obj; reason=low_info_name; label_strength=medium_tp; replacement_source=java_mysterious_name_strict_candidates_20260529_1315,1,1,"{""file"": ""src/main/java/org/apache/commons/lang3/ObjectUtils.java"", ""class"": ""ObjectUtils"", ""method"": ""clone(final T obj)"", ""begin_line"": ""232"", ""end_line"": ""232""}",PASS_GE80,src/test/java/org/apache/commons/lang3/ObjectUtilsTest.java,mvn -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dspotless.apply.skip=true -Dpmd.skip=true -Drat.skip=true -Dtest=ObjectUtilsTest -DfailIfNoTests=false -Dsurefire.failIfNoSpecifiedTests=false test,100.0,0378b992b4bf
84,java,mysterious_name,commons-lang-3.20.0,/opt/projects/commons-lang-3.20.0,src/main/java/org/apache/commons/lang3/ObjectUtils.java:275,1.0,param=obj; reason=low_info_name; label_strength=medium_tp; replacement_source=java_mysterious_name_strict_candidates_20260529_1315,1,1,"{""file"": ""src/main/java/org/apache/commons/lang3/ObjectUtils.java"", ""class"": ""ObjectUtils"", ""method"": ""cloneIfPossible(final T obj)"", ""begin_line"": ""275"", ""end_line"": ""275""}",PASS_GE80,src/test/java/org/apache/commons/lang3/ObjectUtilsTest.java,mvn -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dspotless.apply.skip=true -Dpmd.skip=true -Drat.skip=true -Dtest=ObjectUtilsTest -DfailIfNoTests=false -Dsurefire.failIfNoSpecifiedTests=false test,100.0,0378b992b4bf
85,java,mysterious_name,commons-lang-3.20.0,/opt/projects/commons-lang-3.20.0,src/main/java/org/apache/commons/lang3/ObjectUtils.java:712,1.0,param=obj; reason=low_info_name; label_strength=medium_tp; replacement_source=java_mysterious_name_strict_candidates_20260529_1315,1,1,"{""file"": ""src/main/java/org/apache/commons/lang3/ObjectUtils.java"", ""class"": ""ObjectUtils"", ""method"": ""hashCode(final Object obj)"", ""begin_line"": ""712"", ""end_line"": ""712""}",PASS_GE80,src/test/java/org/apache/commons/lang3/ObjectUtilsTest.java,mvn -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dspotless.apply.skip=true -Dpmd.skip=true -Drat.skip=true -Dtest=ObjectUtilsTest -DfailIfNoTests=false -Dsurefire.failIfNoSpecifiedTests=false test,100.0,0378b992b4bf
86,java,mysterious_name,commons-lang-3.20.0,/opt/projects/commons-lang-3.20.0,src/main/java/org/apache/commons/lang3/ObjectUtils.java:1186,1.0,param=obj; reason=low_info_name; label_strength=medium_tp; replacement_source=java_mysterious_name_strict_candidates_20260529_1315,1,1,"{""file"": ""src/main/java/org/apache/commons/lang3/ObjectUtils.java"", ""class"": ""ObjectUtils"", ""method"": ""requireNonEmpty(final T obj)"", ""begin_line"": ""1186"", ""end_line"": ""1186""}",PASS_GE80,src/test/java/org/apache/commons/lang3/ObjectUtilsTest.java,mvn -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dspotless.apply.skip=true -Dpmd.skip=true -Drat.skip=true -Dtest=ObjectUtilsTest -DfailIfNoTests=false -Dsurefire.failIfNoSpecifiedTests=false test,100.0,0378b992b4bf
87,java,mysterious_name,commons-lang-3.20.0,/opt/projects/commons-lang-3.20.0,src/main/java/org/apache/commons/lang3/Range.java:301,1.0,param=obj; reason=low_info_name; label_strength=medium_tp; replacement_source=java_mysterious_name_strict_candidates_20260529_1315,1,1,"{""file"": ""src/main/java/org/apache/commons/lang3/Range.java"", ""class"": ""Range"", ""method"": ""equals(final Object obj)"", ""begin_line"": ""301"", ""end_line"": ""301""}",PASS_GE80,src/test/java/org/apache/commons/lang3/RangeTest.java,mvn -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dspotless.apply.skip=true -Dpmd.skip=true -Drat.skip=true -Dtest=RangeTest -DfailIfNoTests=false -Dsurefire.failIfNoSpecifiedTests=false test,85.7,0378b992b4bf
88,java,mysterious_name,commons-lang-3.20.0,/opt/projects/commons-lang-3.20.0,src/main/java/org/apache/commons/lang3/SerializationUtils.java:206,1.0,param=obj; reason=low_info_name; label_strength=medium_tp; replacement_source=java_mysterious_name_strict_candidates_20260529_1315,1,1,"{""file"": ""src/main/java/org/apache/commons/lang3/SerializationUtils.java"", ""class"": ""SerializationUtils"", ""method"": ""roundtrip(final T obj)"", ""begin_line"": ""206"", ""end_line"": ""206""}",PASS_GE80,src/test/java/org/apache/commons/lang3/SerializationUtilsCoverageBoost_ESTest.java;src/test/java/org/apache/commons/lang3/SerializationUtilsTest.java,"mvn -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dspotless.apply.skip=true -Dpmd.skip=true -Drat.skip=true -Dtest=SerializationUtilsCoverageBoost_ESTest,SerializationUtilsTest -DfailIfNoTests=false -Dsurefire.failIfNoSpecifiedTests=false test",100.0,0378b992b4bf
89,java,mysterious_name,commons-lang-3.20.0,/opt/projects/commons-lang-3.20.0,src/main/java/org/apache/commons/lang3/SerializationUtils.java:218,1.0,param=obj; reason=low_info_name; label_strength=medium_tp; replacement_source=java_mysterious_name_strict_candidates_20260529_1315,1,1,"{""file"": ""src/main/java/org/apache/commons/lang3/SerializationUtils.java"", ""class"": ""SerializationUtils"", ""method"": ""serialize(final Serializable obj)"", ""begin_line"": ""218"", ""end_line"": ""218""}",PASS_GE80,src/test/java/org/apache/commons/lang3/SerializationUtilsCoverageBoost_ESTest.java;src/test/java/org/apache/commons/lang3/SerializationUtilsTest.java,"mvn -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dspotless.apply.skip=true -Dpmd.skip=true -Drat.skip=true -Dtest=SerializationUtilsCoverageBoost_ESTest,SerializationUtilsTest -DfailIfNoTests=false -Dsurefire.failIfNoSpecifiedTests=false test",100.0,0378b992b4bf
90,java,mysterious_name,commons-lang-3.20.0,/opt/projects/commons-lang-3.20.0,src/main/java/org/apache/commons/lang3/SerializationUtils.java:240,1.0,param=obj; reason=low_info_name; label_strength=medium_tp; replacement_source=java_mysterious_name_strict_candidates_20260529_1315,1,1,"{""file"": ""src/main/java/org/apache/commons/lang3/SerializationUtils.java"", ""class"": ""SerializationUtils"", ""method"": ""serialize(final Serializable obj, final OutputStream outputStream)"", ""begin_line"": ""240"", ""end_line"": ""240""}",PASS_GE80,src/test/java/org/apache/commons/lang3/SerializationUtilsCoverageBoost_ESTest.java,mvn -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dspotless.apply.skip=true -Dpmd.skip=true -Drat.skip=true -Dtest=SerializationUtilsCoverageBoost_ESTest -DfailIfNoTests=false -Dsurefire.failIfNoSpecifiedTests=false test,100.0,0378b992b
